user_id,age_group,gender,location,signup_date,preferred_genres,activity_level,subscription_type
user_000772,55-64,F,US,2024-04-24,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Family"", ""Romance""]",low,free
user_000773,25-34,M,DE,2025-02-05,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Adventure"", ""Horror"", ""Romance""]",medium,free
user_000774,25-34,M,US,2025-02-06,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Romance""]",high,free
user_000775,35-44,M,KR,2024-03-08,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""History""]",medium,free
user_000776,35-44,F,BR,2025-12-25,"[""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",low,premium
user_000777,65+,F,DE,2025-10-28,"[""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Western"", ""Family"", ""Romance""]",medium,free
user_000778,55-64,F,DE,2024-12-02,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Family"", ""Romance""]",medium,premium
user_000779,55-64,M,KR,2024-03-25,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""History""]",medium,premium
user_000780,35-44,M,IN,2025-08-30,"[""Action"", ""Thriller"", ""Animation"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""History""]",low,premium
user_000781,35-44,F,US,2024-12-29,"[""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000782,18-24,M,US,2025-06-06,"[""Action"", ""Thriller"", ""Comedy"", ""Fantasy"", ""War"", ""Science Fiction"", ""Horror""]",high,premium
user_000783,25-34,F,US,2025-01-05,"[""Thriller"", ""Crime"", ""History"", ""Comedy"", ""Music"", ""Drama"", ""Family"", ""Romance""]",medium,premium
user_000784,65+,M,JP,2024-07-17,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""History""]",low,premium
user_000785,18-24,F,DE,2025-09-01,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000786,65+,M,DE,2025-12-16,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,free
user_000787,35-44,M,US,2024-06-26,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,free
user_000788,55-64,F,US,2025-02-05,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000789,18-24,F,DE,2024-10-06,"[""Mystery"", ""Action"", ""Comedy"", ""Fantasy"", ""Drama"", ""Science Fiction"", ""Western"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000790,18-24,F,BR,2025-11-03,"[""Action"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000791,55-64,F,UK,2025-01-05,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000792,35-44,M,US,2025-10-03,"[""Action"", ""Thriller"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000793,55-64,M,US,2025-09-22,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",medium,free
user_000794,65+,F,US,2024-07-19,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000795,65+,M,CA,2025-07-30,"[""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Family"", ""History""]",low,free
user_000796,55-64,F,US,2024-10-29,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Western"", ""Family"", ""Romance""]",low,premium
user_000797,65+,M,UK,2025-11-12,"[""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",medium,premium
user_000798,18-24,M,JP,2025-01-05,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Horror""]",low,free
user_000799,35-44,M,US,2025-08-21,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",medium,free
