user_id,item_id,interaction_type,rating,timestamp,session_id,device_type,duration_seconds
user_000707,item_000039,view,5.0,2025-10-18T20:51:31,session_8245,mobile,
user_000757,item_000001,view,3.5,2025-12-04T12:53:51,session_4572,mobile,
user_000330,item_000003,view,3.7,2025-07-28T18:40:02,session_6214,desktop,
user_000692,item_000502,watch,2.0,2025-05-22T22:22:08,session_2533,tablet,3949.0
user_000632,item_000711,view,1.6,2025-05-18T19:56:47,session_4647,tablet,
user_000280,item_000837,watch,3.0,2025-12-12T04:17:16,session_1732,desktop,3041.0
user_000521,item_000343,view,5.0,2025-01-22T11:06:04,session_6101,mobile,
user_000315,item_001046,watch,3.9,2025-05-20T21:03:41,session_2677,mobile,1888.0
user_000663,item_001061,view,3.3,2025-06-21T15:54:03,session_4251,desktop,
user_000454,item_001279,like,4.9,2025-05-05T17:52:59,session_9746,tablet,
user_000076,item_001115,view,5.0,2025-12-17T18:37:40,session_8174,desktop,
user_000632,item_000875,watch,4.5,2025-08-20T23:03:55,session_3328,mobile,5263.0
user_000309,item_000022,view,2.4,2025-04-20T07:40:17,session_6851,desktop,
user_000524,item_000858,purchase,3.8,2025-03-08T21:30:36,session_5807,mobile,
user_000779,item_000203,like,3.1,2025-09-03T16:52:49,session_7934,tablet,
user_000437,item_000464,watch,4.2,2025-03-05T17:52:01,session_2087,desktop,1815.0
user_000137,item_001464,view,2.9,2025-10-28T21:30:13,session_9169,tablet,
user_000677,item_000507,like,1.0,2025-08-12T23:22:37,session_9162,desktop,
user_000463,item_001092,view,3.6,2025-01-08T22:10:38,session_3413,tablet,
user_000449,item_001278,watch,4.2,2025-03-18T19:35:49,session_4414,tablet,339.0
user_000578,item_001258,view,3.9,2025-11-28T20:21:35,session_7034,tablet,
user_000677,item_000954,view,2.6,2025-05-20T22:10:52,session_4715,mobile,
user_000179,item_000695,view,3.1,2025-03-15T23:24:54,session_7108,mobile,
user_000641,item_000518,watch,2.6,2025-04-15T14:34:15,session_8091,desktop,226.0
user_000477,item_000942,purchase,5.0,2025-07-09T22:19:18,session_7296,desktop,
user_000726,item_001222,view,4.7,2025-06-19T20:46:07,session_6658,tablet,
user_000647,item_001028,view,3.2,2025-05-13T17:34:18,session_2348,tablet,
user_000498,item_001278,like,4.1,2025-01-08T21:27:04,session_8240,mobile,
user_000013,item_000171,like,2.0,2025-04-28T17:57:10,session_2260,tablet,
user_000680,item_000292,like,1.2,2025-12-02T19:41:53,session_5696,mobile,
user_000233,item_000572,view,4.1,2025-05-22T20:19:53,session_5480,tablet,
user_000491,item_000229,watch,3.3,2025-12-27T23:56:03,session_5180,tablet,1696.0
user_000710,item_001408,watch,3.8,2025-02-15T21:28:18,session_1423,tablet,1082.0
user_000605,item_001366,watch,1.5,2025-06-01T14:55:08,session_9782,desktop,2394.0
user_000680,item_000420,watch,5.0,2025-09-27T22:15:12,session_1469,mobile,3509.0
user_000649,item_000392,share,5.0,2025-05-21T12:59:47,session_1484,tablet,
user_000743,item_000736,view,3.7,2025-11-25T10:24:45,session_4066,mobile,
user_000193,item_000114,watch,4.1,2025-03-15T09:28:29,session_3017,tablet,6143.0
user_000386,item_000938,watch,4.7,2025-11-13T15:26:27,session_2277,mobile,1173.0
user_000320,item_001203,watch,4.5,2025-04-22T20:58:15,session_5552,mobile,6676.0
user_000032,item_000182,like,3.7,2025-10-30T21:08:43,session_4607,desktop,
user_000628,item_000018,watch,3.5,2025-08-30T12:02:04,session_4420,tablet,3615.0
user_000433,item_000351,like,3.1,2025-02-26T18:57:26,session_8999,desktop,
user_000632,item_001375,watch,5.0,2025-07-28T23:06:30,session_8411,tablet,621.0
user_000153,item_000469,watch,2.2,2025-04-22T22:17:52,session_7612,mobile,2277.0
user_000300,item_001057,view,3.4,2025-03-19T21:13:15,session_6741,mobile,
user_000468,item_001355,like,3.9,2025-09-18T19:25:58,session_6906,desktop,
user_000314,item_000600,like,1.3,2025-06-21T01:52:03,session_2802,tablet,
user_000392,item_001423,view,2.5,2025-03-18T23:24:13,session_2089,tablet,
user_000598,item_000041,view,4.1,2025-12-27T18:22:47,session_7248,tablet,
user_000648,item_001077,purchase,2.9,2025-06-11T06:37:48,session_3587,tablet,
user_000497,item_000925,view,3.7,2025-10-27T20:24:54,session_5304,mobile,
user_000305,item_000203,view,3.6,2025-08-08T19:01:13,session_9971,desktop,
user_000002,item_000259,view,4.0,2025-03-30T04:47:51,session_6480,desktop,
user_000065,item_001114,view,4.0,2025-04-29T08:13:53,session_5441,desktop,
user_000699,item_001208,watch,1.9,2025-08-01T14:30:09,session_3958,tablet,4420.0
user_000586,item_001141,view,2.9,2025-07-03T21:48:15,session_4824,mobile,
user_000258,item_000794,view,2.5,2025-06-17T23:17:24,session_2371,desktop,
user_000493,item_000009,view,4.5,2025-01-18T12:09:22,session_2520,mobile,
user_000266,item_000980,share,4.5,2025-02-01T22:37:29,session_9617,tablet,
user_000477,item_001327,watch,3.5,2025-08-23T19:20:13,session_2040,mobile,7196.0
user_000008,item_001433,share,4.4,2025-12-07T13:18:15,session_8222,desktop,
user_000666,item_001089,share,3.1,2025-05-05T20:06:32,session_4183,mobile,
user_000715,item_000527,view,3.4,2025-11-03T17:23:32,session_1845,mobile,
user_000102,item_000624,like,3.6,2025-10-15T22:34:30,session_4984,mobile,
user_000319,item_001088,like,4.9,2025-05-27T22:20:05,session_2063,desktop,
user_000443,item_001477,purchase,2.6,2025-10-27T00:26:10,session_2702,mobile,
user_000497,item_001168,view,3.4,2025-11-06T20:04:35,session_8472,mobile,
user_000046,item_001101,watch,3.5,2025-05-30T16:25:40,session_9593,desktop,3497.0
user_000308,item_001308,view,2.4,2025-03-11T21:53:03,session_7660,tablet,
user_000561,item_000149,view,4.1,2025-08-13T04:00:09,session_8009,tablet,
user_000738,item_000997,view,4.0,2025-06-12T15:11:45,session_4214,mobile,
user_000054,item_000774,share,3.3,2025-05-24T08:11:32,session_8073,desktop,
user_000707,item_000663,view,5.0,2025-08-28T22:58:44,session_1309,tablet,
user_000334,item_000833,like,3.9,2025-09-11T21:08:10,session_5723,tablet,
user_000097,item_000521,purchase,1.9,2025-02-07T21:01:25,session_7698,desktop,
user_000037,item_000764,share,5.0,2025-09-16T22:16:20,session_3321,mobile,
user_000097,item_000037,watch,1.3,2025-01-14T18:25:27,session_5093,mobile,6983.0
user_000757,item_000652,view,3.4,2025-11-19T17:08:08,session_3238,desktop,
user_000038,item_000267,view,3.6,2025-03-03T21:14:55,session_3137,mobile,
user_000680,item_000827,purchase,3.8,2025-11-24T21:24:08,session_1451,mobile,
user_000756,item_000209,like,4.1,2025-07-14T05:02:54,session_2237,mobile,
user_000776,item_001299,like,2.8,2025-09-05T14:13:14,session_2655,mobile,
user_000233,item_000853,like,1.6,2025-01-23T23:23:11,session_9470,desktop,
user_000219,item_001316,watch,3.7,2025-09-27T21:21:53,session_7745,tablet,2350.0
user_000341,item_000837,watch,4.9,2025-12-01T12:11:32,session_7549,desktop,6358.0
user_000305,item_000290,purchase,2.7,2025-11-27T04:27:50,session_1081,mobile,
user_000270,item_001364,watch,2.9,2025-05-29T21:27:27,session_4167,desktop,1454.0
user_000763,item_000129,purchase,3.0,2025-10-10T20:15:27,session_8435,tablet,
user_000686,item_000011,watch,2.3,2025-02-12T20:57:55,session_4973,desktop,5452.0
user_000586,item_000365,like,2.9,2025-05-13T21:40:23,session_3905,tablet,
user_000483,item_001038,view,4.0,2025-10-02T10:22:25,session_2509,desktop,
user_000392,item_000337,purchase,5.0,2025-07-02T18:25:23,session_6447,tablet,
user_000067,item_001090,purchase,4.1,2025-10-17T16:10:23,session_5035,tablet,
user_000523,item_001297,view,3.3,2025-06-04T00:26:19,session_2724,desktop,
user_000484,item_000484,watch,3.0,2025-02-28T22:23:14,session_5083,desktop,6984.0
user_000595,item_001011,like,4.6,2025-03-15T12:10:18,session_8234,desktop,
user_000783,item_000991,view,3.9,2025-01-15T23:46:20,session_4822,desktop,
user_000213,item_001175,purchase,4.6,2025-01-08T00:44:44,session_7680,mobile,
user_000649,item_000516,view,3.8,2025-08-20T03:36:35,session_6555,tablet,
user_000157,item_000636,watch,4.7,2025-09-09T21:31:59,session_3469,desktop,875.0
user_000346,item_001122,view,3.5,2025-06-17T03:10:41,session_8498,tablet,
user_000714,item_001002,view,3.5,2025-05-04T20:12:47,session_9962,mobile,
user_000331,item_000288,purchase,5.0,2025-05-31T03:26:35,session_6382,tablet,
user_000767,item_001371,purchase,3.7,2025-03-11T15:42:36,session_1428,desktop,
user_000103,item_001269,view,3.2,2025-01-12T23:34:09,session_5850,tablet,
user_000481,item_001410,view,5.0,2025-03-31T18:15:39,session_9951,tablet,
user_000079,item_000137,purchase,4.4,2025-09-15T16:22:55,session_4679,tablet,
user_000085,item_001282,view,4.0,2025-02-22T22:44:29,session_2448,mobile,
user_000023,item_001164,view,3.3,2025-09-01T08:13:30,session_3143,desktop,
user_000060,item_000128,watch,2.4,2025-06-17T22:10:49,session_1066,mobile,2273.0
user_000549,item_000036,view,2.6,2025-06-16T19:52:30,session_1312,tablet,
user_000143,item_000227,watch,2.7,2025-01-29T18:17:36,session_4407,mobile,1109.0
user_000292,item_001057,view,3.0,2025-08-27T16:12:37,session_5879,desktop,
user_000406,item_000331,like,4.2,2025-09-23T15:53:09,session_3694,desktop,
user_000719,item_000894,view,3.7,2025-06-14T22:13:58,session_4133,tablet,
user_000111,item_000888,like,3.6,2025-06-20T23:47:59,session_5924,mobile,
user_000220,item_000234,view,3.9,2025-04-11T23:36:16,session_9284,tablet,
user_000081,item_000071,view,3.8,2025-02-27T21:07:11,session_7776,tablet,
user_000392,item_000497,share,3.8,2025-11-01T23:36:29,session_2448,tablet,
user_000419,item_000702,view,4.5,2025-08-09T08:43:01,session_7745,tablet,
user_000229,item_000404,watch,2.6,2025-03-09T21:38:07,session_1538,mobile,3221.0
user_000110,item_000997,watch,4.2,2025-02-18T21:07:25,session_5045,tablet,4958.0
user_000278,item_000079,like,5.0,2025-09-27T22:02:48,session_2332,mobile,
user_000231,item_000175,like,4.3,2025-03-07T22:13:30,session_7869,desktop,
user_000210,item_001204,share,3.4,2025-09-01T18:17:34,session_2644,desktop,
user_000046,item_000365,watch,3.4,2025-01-03T19:34:51,session_5346,mobile,5996.0
user_000063,item_001403,like,3.6,2025-04-09T19:55:27,session_9087,tablet,
user_000221,item_001181,view,5.0,2025-06-15T21:58:34,session_2493,mobile,
user_000410,item_001180,view,3.4,2025-03-11T06:37:41,session_2360,mobile,
user_000048,item_001271,view,4.0,2025-09-17T12:41:57,session_3646,mobile,
user_000154,item_000214,share,5.0,2025-11-21T05:53:56,session_7835,desktop,
user_000121,item_000926,view,5.0,2025-07-12T13:34:02,session_2185,tablet,
user_000616,item_001076,watch,1.9,2025-06-15T20:09:07,session_4286,desktop,4141.0
user_000760,item_000933,view,4.7,2025-01-16T19:19:35,session_5278,mobile,
user_000061,item_000854,watch,3.1,2025-08-24T06:04:27,session_2005,tablet,3946.0
user_000579,item_001134,view,5.0,2025-07-09T15:06:31,session_2633,mobile,
user_000556,item_001149,purchase,2.4,2025-08-29T21:05:20,session_8873,mobile,
user_000718,item_000074,watch,2.8,2025-08-28T17:50:31,session_2900,mobile,1137.0
user_000722,item_001124,share,3.9,2025-02-11T23:59:54,session_1265,mobile,
user_000310,item_000305,view,2.3,2025-09-08T22:42:55,session_1070,mobile,
user_000533,item_001205,like,5.0,2025-06-10T23:41:05,session_5740,mobile,
user_000135,item_001013,watch,3.5,2025-08-05T18:29:54,session_5900,desktop,1149.0
user_000496,item_000896,like,2.3,2025-01-16T11:04:49,session_4491,desktop,
user_000487,item_001045,view,3.6,2025-05-17T12:23:31,session_7235,desktop,
user_000438,item_001447,view,5.0,2025-03-18T08:15:35,session_2305,mobile,
user_000652,item_000086,view,2.8,2025-03-31T17:39:07,session_7208,mobile,
user_000591,item_000477,share,3.5,2025-11-27T21:10:15,session_3486,mobile,
user_000356,item_000337,purchase,4.1,2025-03-18T21:04:45,session_4890,mobile,
user_000343,item_001059,view,3.2,2025-01-09T20:26:38,session_8099,tablet,
user_000189,item_000977,like,2.4,2025-01-09T18:26:35,session_5149,desktop,
user_000345,item_000158,watch,3.3,2025-01-10T14:11:48,session_9140,tablet,2584.0
user_000076,item_000076,watch,3.0,2025-11-01T12:18:31,session_2065,tablet,3851.0
user_000597,item_000423,like,3.7,2025-09-04T22:45:39,session_5520,tablet,
user_000538,item_000854,share,5.0,2025-01-22T00:22:27,session_7396,tablet,
user_000289,item_001257,view,4.0,2025-12-15T23:38:14,session_1956,mobile,
user_000378,item_000543,watch,3.9,2025-02-09T15:27:28,session_6699,tablet,3322.0
user_000213,item_000014,view,3.7,2025-10-31T23:49:32,session_5853,mobile,
user_000188,item_001180,view,3.5,2025-08-30T07:46:05,session_8465,mobile,
user_000399,item_000374,view,2.9,2025-09-20T15:48:41,session_6924,desktop,
user_000375,item_001064,share,5.0,2025-01-21T13:55:00,session_8805,mobile,
user_000043,item_000226,watch,4.7,2025-07-11T13:07:53,session_4645,mobile,6734.0
user_000387,item_000262,watch,3.3,2025-10-24T07:26:55,session_3949,desktop,361.0
user_000717,item_000898,view,3.9,2025-04-27T22:49:51,session_2681,mobile,
user_000003,item_000756,like,2.2,2025-08-16T04:52:26,session_7703,tablet,
user_000060,item_000328,watch,2.4,2025-08-15T18:51:48,session_2643,desktop,1140.0
user_000549,item_001139,view,2.2,2025-12-12T23:26:10,session_4148,tablet,
user_000737,item_001208,like,3.1,2025-05-29T05:55:50,session_3643,mobile,
user_000146,item_000690,view,2.7,2025-06-04T15:11:11,session_3539,desktop,
user_000013,item_001088,purchase,4.0,2025-03-25T22:30:20,session_3548,tablet,
user_000197,item_001265,view,4.3,2025-02-06T18:38:37,session_5868,mobile,
user_000001,item_001031,purchase,2.4,2025-05-02T22:46:48,session_5390,desktop,
user_000619,item_000569,like,3.1,2025-01-04T20:14:23,session_2667,tablet,
user_000118,item_000569,view,3.3,2025-08-26T00:22:42,session_1486,desktop,
user_000198,item_001428,watch,4.1,2025-01-03T19:49:28,session_3385,mobile,6306.0
user_000658,item_000392,purchase,3.8,2025-03-17T17:08:59,session_1125,desktop,
user_000654,item_000737,view,2.7,2025-03-20T18:42:23,session_9017,tablet,
user_000777,item_000951,share,4.9,2025-08-27T07:15:01,session_3091,tablet,
user_000017,item_000052,watch,3.7,2025-04-10T18:01:57,session_5916,mobile,5125.0
user_000294,item_000490,view,3.6,2025-08-15T22:45:21,session_4974,desktop,
user_000079,item_000633,like,4.5,2025-01-15T01:55:48,session_3068,tablet,
user_000779,item_001490,watch,3.9,2025-11-19T22:59:41,session_5303,desktop,3876.0
user_000569,item_000659,view,4.0,2025-05-29T21:29:18,session_3111,tablet,
user_000037,item_001473,view,5.0,2025-10-11T22:01:24,session_4637,desktop,
user_000509,item_001360,share,2.5,2025-06-30T21:35:41,session_1408,tablet,
user_000232,item_000301,like,3.5,2025-12-27T23:37:49,session_2890,tablet,
user_000149,item_000262,view,3.4,2025-09-22T08:16:59,session_4924,tablet,
user_000412,item_000803,like,4.6,2025-10-15T23:00:20,session_6438,tablet,
user_000330,item_001249,purchase,2.6,2025-12-02T16:58:31,session_7096,tablet,
user_000585,item_001149,watch,4.0,2025-07-26T06:49:01,session_9924,desktop,1558.0
user_000589,item_000379,watch,3.9,2025-04-01T20:00:53,session_7866,tablet,3551.0
user_000580,item_000531,watch,4.0,2025-02-02T19:44:19,session_6886,mobile,4288.0
user_000622,item_000039,like,4.6,2025-04-27T22:27:00,session_7181,mobile,
user_000745,item_000122,like,3.2,2025-08-23T08:26:29,session_4941,mobile,
user_000463,item_000614,watch,2.9,2025-05-21T15:23:28,session_1708,mobile,3299.0
user_000147,item_000207,purchase,4.2,2025-12-03T18:05:59,session_4648,desktop,
user_000573,item_000392,view,4.7,2025-10-13T17:08:22,session_4603,tablet,
user_000020,item_001108,view,4.6,2025-02-16T08:12:30,session_7528,tablet,
user_000628,item_000456,purchase,5.0,2025-03-10T13:18:17,session_5936,desktop,
user_000792,item_001338,share,2.6,2025-10-04T14:55:58,session_3954,desktop,
user_000009,item_000817,purchase,2.3,2025-09-07T21:43:11,session_4938,tablet,
user_000144,item_001426,view,4.0,2025-12-22T16:11:13,session_5939,tablet,
user_000004,item_001222,like,4.2,2025-08-30T07:17:05,session_8444,tablet,
user_000129,item_001020,view,4.7,2025-01-23T04:46:21,session_6603,mobile,
user_000614,item_001013,watch,2.7,2025-01-11T23:20:29,session_5616,tablet,265.0
user_000393,item_000827,like,3.0,2025-12-04T19:36:51,session_7206,mobile,
user_000284,item_001033,watch,4.0,2025-06-18T07:03:15,session_4488,mobile,5413.0
user_000147,item_000397,watch,3.5,2025-07-05T11:21:43,session_5769,desktop,1515.0
user_000227,item_001267,view,3.8,2025-09-27T05:20:40,session_9811,mobile,
user_000537,item_000933,share,5.0,2025-07-02T13:02:17,session_1331,mobile,
user_000619,item_000050,like,5.0,2025-09-13T23:11:57,session_2485,desktop,
user_000161,item_000833,view,4.1,2025-01-09T09:10:38,session_3274,mobile,
user_000027,item_001025,view,5.0,2025-01-06T15:26:29,session_9873,mobile,
user_000367,item_000732,watch,4.4,2025-10-03T19:37:11,session_7653,desktop,4978.0
user_000214,item_001224,like,4.0,2025-02-13T14:53:00,session_7491,mobile,
user_000129,item_000732,like,4.0,2025-03-26T19:48:02,session_4529,mobile,
user_000236,item_001036,view,4.1,2025-06-04T10:32:02,session_5949,tablet,
user_000366,item_000087,view,3.5,2025-04-03T19:02:26,session_2560,tablet,
user_000599,item_000696,watch,2.7,2025-02-02T17:41:15,session_4467,desktop,5100.0
user_000231,item_001237,watch,3.2,2025-02-18T07:31:05,session_2012,mobile,506.0
user_000661,item_000684,share,5.0,2025-07-06T17:27:06,session_7173,mobile,
user_000188,item_000232,view,3.8,2025-03-13T18:24:45,session_5600,tablet,
user_000504,item_001212,view,4.8,2025-05-22T18:22:38,session_6064,mobile,
user_000744,item_001185,watch,3.9,2025-08-21T12:39:51,session_3336,mobile,33.0
user_000292,item_000709,view,4.7,2025-03-27T16:22:46,session_4558,mobile,
user_000760,item_001195,like,4.3,2025-09-27T17:41:40,session_8679,desktop,
user_000547,item_000305,like,2.6,2025-12-26T15:18:21,session_7174,desktop,
user_000451,item_000512,watch,5.0,2025-06-10T06:53:15,session_8273,mobile,6439.0
user_000757,item_000990,like,3.2,2025-11-22T16:48:22,session_4208,tablet,
user_000629,item_000355,purchase,2.3,2025-02-17T21:06:58,session_2315,tablet,
user_000462,item_000273,share,2.8,2025-04-25T00:27:26,session_8012,desktop,
user_000059,item_000859,watch,3.8,2025-10-14T16:42:30,session_7849,mobile,1054.0
user_000027,item_000893,like,4.3,2025-01-13T23:10:35,session_2417,tablet,
user_000663,item_001205,like,5.0,2025-10-15T21:35:03,session_7664,tablet,
user_000075,item_001407,watch,2.3,2025-05-30T07:39:03,session_3553,mobile,2044.0
user_000070,item_001187,like,4.9,2025-10-23T23:25:30,session_9963,tablet,
user_000452,item_001155,view,2.8,2025-10-06T01:40:27,session_4350,desktop,
user_000154,item_000583,watch,4.1,2025-03-29T18:07:34,session_6828,tablet,1302.0
user_000141,item_000357,view,4.8,2025-09-24T22:40:33,session_5660,tablet,
user_000524,item_001457,watch,5.0,2025-05-04T17:14:58,session_9158,mobile,710.0
user_000292,item_001331,view,4.0,2025-03-15T09:38:19,session_4154,mobile,
user_000029,item_000505,view,4.5,2025-01-18T16:15:29,session_6515,mobile,
user_000583,item_000399,like,4.2,2025-11-30T20:36:58,session_3433,mobile,
user_000719,item_000606,view,2.7,2025-12-26T00:13:09,session_5254,desktop,
